Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Currency,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision_Hours,Discount (%)
10-300-8072,46,Female,High,Single,High School,High,Argenteuil,Home Appliances,USD,$279.08,10,Online,3,2,1,Low,Very Sensitive,0,6,High,Desktop,Debit Card,4/25/2024,TRUE,FALSE,Planned,No Preference,3,25
36-948-6994,29,Female,High,Divorced,Bachelor's,High,Mgachi,Luxury Goods,USD,$478.85,10,Mixed,2,5,2,None,Very Sensitive,1,8,Low,Smartphone,Cash,4/28/2024,FALSE,TRUE,Wants-based,Express,4,30
92-142-9480,39,Male,High,Divorced,Master's,Middle,Aubergenville,Clothing,USD,$86.39,5,Mixed,4,2,1,High,Not Sensitive,1,10,None,Desktop,Debit Card,9/9/2024,FALSE,FALSE,Wants-based,Express,7,25
64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan,Gardening & Outdoors,USD,$192.35,11,Online,3,3,2,High,Not Sensitive,2,10,None,Smartphone,Cash,5/8/2024,FALSE,FALSE,Impulsive,No Preference,11,30
20-939-3906,40,Female,High,Married,High School,Middle,Nanchangshan,Electronics,USD,$235.32,7,Online,5,5,2,Medium,Very Sensitive,2,10,Low,Tablet,PayPal,6/9/2024,TRUE,TRUE,Need-based,Standard,11,30
39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,USD,$212.63,8,Mixed,3,2,1,High,Not Sensitive,0,2,None,Desktop,Credit Card,8/27/2024,FALSE,FALSE,Need-based,No Preference,6,25
82-014-2564,33,Male,High,Married,High School,Middle,Yelyzavethradka,Groceries,USD,$246.63,8,In-Store,3,1,0,High,Somewhat Sensitive,1,9,Low,Desktop,Cash,4/1/2024,FALSE,TRUE,Wants-based,Express,10,15
47-720-9520,49,Female,Middle,Widowed,Bachelor's,High,CheÅ‚miec,Sports & Outdoors,USD,$228.47,9,Online,4,3,1,None,Somewhat Sensitive,1,10,Low,Smartphone,PayPal,8/29/2024,TRUE,TRUE,Planned,No Preference,12,20
71-197-8227,37,Male,Middle,Divorced,High School,High,Tocoa,Electronics,USD,$343.77,6,Mixed,3,4,2,High,Very Sensitive,0,2,Low,Tablet,Cash,9/18/2024,FALSE,TRUE,Need-based,Standard,6,25
78-272-6417,49,Female,Middle,Divorced,High School,High,Marseille,Jewelry & Accessories,USD,$339.32,9,Mixed,5,4,0,Low,Somewhat Sensitive,1,2,None,Desktop,Debit Card,9/5/2024,TRUE,TRUE,Planned,No Preference,7,20
04-468-5487,22,Male,Middle,Married,High School,High,CrÃ©teil,Office Supplies,USD,$327.05,9,In-Store,2,1,2,None,Somewhat Sensitive,1,1,None,Tablet,Debit Card,8/6/2024,FALSE,FALSE,Impulsive,Standard,7,30
94-985-5336,29,Female,High,Divorced,Bachelor's,High,GÃ¤vle,Clothing,USD,$334.45,2,Mixed,4,5,1,High,Very Sensitive,2,6,Low,Tablet,PayPal,6/18/2024,TRUE,TRUE,Planned,Express,6,15
76-910-2337,23,Polygender,Middle,Widowed,Master's,High,Krajan Baru,Toys & Games,USD,$366.16,12,Mixed,4,1,0,Medium,Somewhat Sensitive,2,9,None,Smartphone,Other,8/26/2024,FALSE,TRUE,Need-based,Standard,4,5
02-653-5884,42,Female,High,Married,Bachelor's,Middle,ZalÅ£an,Arts & Crafts,USD,$481.78,8,Online,5,3,2,High,Not Sensitive,2,7,Low,Desktop,PayPal,4/24/2024,TRUE,FALSE,Wants-based,No Preference,1,0
13-792-4356,21,Male,High,Divorced,Bachelor's,Middle,Tianbao,Gardening & Outdoors,USD,$131.48,8,In-Store,5,1,1,High,Very Sensitive,1,2,Medium,Tablet,Credit Card,8/8/2024,FALSE,FALSE,Need-based,No Preference,12,20
00-335-5034,37,Agender,High,Married,Bachelor's,High,Sanxing,Home Appliances,USD,$402.86,11,In-Store,1,3,0,High,Somewhat Sensitive,2,9,None,Smartphone,paypal,9/5/2024,TRUE,FALSE,Impulsive,Standard,8,5
22-483-3115,37,Female,High,Single,Bachelor's,Middle,Rukem,Arts & Crafts,USD,$333.18,6,Online,3,2,0,Medium,Very Sensitive,0,2,High,Desktop,Cash,4/16/2024,FALSE,FALSE,Wants-based,Express,8,0
02-677-6735,21,Female,High,Widowed,High School,High,Cianorte,Electronics,USD,$73.23,8,Online,4,2,1,Low,Very Sensitive,0,4,High,Desktop,Debit Card,7/17/2024,FALSE,TRUE,Need-based,No Preference,6,15
75-845-3143,23,Bigender,High,Single,High School,High,Rumbek,Software & Apps,USD,$450.47,11,Online,3,4,2,Low,Not Sensitive,1,1,Low,Smartphone,Other,3/18/2024,FALSE,FALSE,Planned,Standard,10,15
66-515-3648,20,Female,Middle,Married,Bachelor's,Middle,Magdalena,Health Care,USD,$175.74,5,Mixed,4,3,2,Low,Not Sensitive,0,9,None,Smartphone,Debit Card,7/18/2024,FALSE,FALSE,Impulsive,Standard,6,25
31-927-7787,40,Male,High,Married,High School,High,Esmeralda,Baby Products,USD,$182.60,4,In-Store,4,1,1,High,Not Sensitive,0,9,Medium,Tablet,PayPal,5/31/2024,TRUE,FALSE,Need-based,Standard,5,25
30-520-8656,19,Female,Middle,Married,Bachelor's,Middle,San Patricio,Health Care,USD,$497.80,2,Online,4,4,1,High,Somewhat Sensitive,0,4,None,Tablet,other,1/21/2024,TRUE,TRUE,Impulsive,No Preference,9,5
53-667-0793,25,Male,High,Widowed,High School,High,La Tour-du-Pin,Groceries,USD,$171.17,4,In-Store,5,2,2,Low,Very Sensitive,1,1,None,Tablet,Credit Card,6/15/2024,FALSE,TRUE,Impulsive,Express,12,30
02-055-8248,25,Female,High,Divorced,Bachelor's,High,Martanesh,Health Supplements,USD,$425.82,3,Mixed,3,4,2,Low,Very Sensitive,0,3,Low,Desktop,Cash,4/19/2024,TRUE,TRUE,Impulsive,Express,11,20
72-454-2741,49,Male,Middle,Single,High School,Middle,Belene,Packages),USD,$210.58,10,Online,4,2,1,Low,Somewhat Sensitive,0,9,None,Desktop,credit card,9/12/2024,FALSE,FALSE,Impulsive,No Preference,8,10
53-102-9949,41,Male,Middle,Widowed,Master's,Middle,Libei,Sports & Outdoors,USD,$199.64,11,Mixed,5,2,0.2,None,Somewhat Sensitive,2,1,None,Tablet,PayPal,9/4/2024,TRUE,TRUE,Planned,Express,8,5
62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac,Books,USD,$162.22,10,Mixed,2,5,2,Medium,Very Sensitive,0,2,Medium,Smartphone,credit card,4/28/2024,TRUE,FALSE,Need-based,Standard,8,25
17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al JÄ«zah,Animal Feed,USD,$401.75,8,In-Store,4,1,0,Low,Not Sensitive,1,6,High,Tablet,paypal,12/8/2024,TRUE,TRUE,Need-based,No Preference,6,5
65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal,Software & Apps,USD,$365.88,12,In-Store,1,1,1,None,Somewhat Sensitive,2,10,Medium,Tablet,Credit Card,11/5/2024,TRUE,FALSE,Wants-based,Standard,7,0
23-253-2565,23,Female,High,Divorced,High School,High,Hinlayagan Ilaud,Toys & Games,USD,$58.29,6,Online,4,1,0,Medium,Somewhat Sensitive,0,4,Medium,Smartphone,Debit Card,2/13/2024,TRUE,FALSE,Need-based,No Preference,14,0
78-116-8349,38,Female,High,Widowed,Bachelor's,Middle,GyÅ‘r,Sports & Outdoors,USD,$66.86,3,Online,4,3,1,Medium,Very Sensitive,0,10,High,Tablet,Cash,1/25/2024,TRUE,FALSE,Planned,No Preference,9,20
65-359-4645,28,Female,Middle,Married,High School,High,Xieba,Packages),USD,$279.34,5,Mixed,3,1,0,Low,Not Sensitive,0,9,High,Smartphone,Cash,8/22/2024,FALSE,FALSE,Planned,Standard,11,15
05-546-5128,21,Male,Middle,Divorced,Bachelor's,Middle,Clichy,Sports & Outdoors,USD,$358.50,3,In-Store,5,2,1,Low,Somewhat Sensitive,1,3,High,Tablet,Cash,11/14/2024,TRUE,TRUE,Impulsive,No Preference,8,25
38-242-3251,43,Male,High,Divorced,Bachelor's,Middle,Majdal BanÄ« FÄá¸‘il,Arts & Crafts,USD,$360.92,7,In-Store,4,2,1,None,Very Sensitive,1,3,Low,Desktop,paypal,11/10/2024,TRUE,FALSE,Planned,Standard,8,0
70-761-3550,43,Male,High,Widowed,Master's,Middle,KovÃ¡Å™ov,Books,USD,$374.36,4,Online,2,1,0,High,Not Sensitive,2,1,High,Smartphone,other,10/3/2024,TRUE,FALSE,Impulsive,No Preference,1,20
88-428-8409,37,Male,High,Married,Master's,Middle,ZiniarÃ©,Packages),USD,$435.37,11,Mixed,4,4,1,Low,Somewhat Sensitive,0,1,High,Desktop,PayPal,8/30/2024,TRUE,FALSE,Planned,Standard,4,25
10-330-6387,45,Male,High,Divorced,High School,High,YenikÃ¶y,Furniture,USD,$459.30,9,Mixed,5,3,2,Low,Not Sensitive,0,8,High,Desktop,Credit Card,10/9/2024,TRUE,FALSE,Planned,No Preference,1,25
13-015-8097,46,Female,High,Single,Bachelor's,High,Adelaide,Sports & Outdoors,USD,$426.89,2,Mixed,4,3,0,High,Very Sensitive,0,6,None,Tablet,PayPal,11/2/2024,FALSE,FALSE,Impulsive,No Preference,10,10
64-090-3433,35,Male,Middle,Married,Master's,High,BollÃ¨ne,Sports & Outdoors,USD,$365.37,6,In-Store,3,2,1,High,Very Sensitive,2,3,None,Tablet,Debit Card,7/2/2024,FALSE,FALSE,Need-based,Standard,7,0
27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,TÃ­o Pujio,Mobile Accessories,USD,$487.25,4,Online,1,4,2,High,Very Sensitive,2,5,Low,Smartphone,credit card,10/8/2024,TRUE,FALSE,Impulsive,Standard,1,0
61-453-3503,34,Male,High,Widowed,High School,High,Qingshandi,Software & Apps,USD,$187.22,10,Online,2,3,2,None,Not Sensitive,1,7,Medium,Desktop,Credit Card,6/4/2024,TRUE,TRUE,Need-based,No Preference,4,20
38-935-1865,18,Female,High,Widowed,Bachelor's,High,Novoukrainskiy,Beauty & Personal Care,USD,$396.82,7,In-Store,3,1,1,High,Somewhat Sensitive,0,1,High,Smartphone,Cash,8/13/2024,TRUE,TRUE,Wants-based,No Preference,9,0
88-445-9235,46,Female,High,Married,High School,High,Demuk,Luxury Goods,USD,$246.74,10,Online,5,3,0,Medium,Somewhat Sensitive,0,5,None,Desktop,Debit Card,3/27/2024,FALSE,TRUE,Planned,Standard,8,15
33-484-6674,47,Male,Middle,Single,Master's,Middle,Porangatu,Packages),USD,$128.74,12,In-Store,4,1,2,Medium,Very Sensitive,1,2,High,Smartphone,credit card,1/6/2024,TRUE,FALSE,Wants-based,No Preference,1,15
98-130-8811,18,Female,High,Single,High School,Middle,Tilburg,Electronics,USD,$339.63,2,Mixed,3,2,2,None,Very Sensitive,1,7,High,Tablet,Credit Card,8/26/2024,TRUE,TRUE,Planned,Standard,6,0
37-468-8133,44,Male,Middle,Single,High School,Middle,Cimara,Health Care,USD,$223.58,11,Online,1,4,1,Low,Not Sensitive,0,2,Medium,Desktop,PayPal,5/20/2024,TRUE,TRUE,Wants-based,Standard,11,20
22-157-2494,19,Male,High,Divorced,High School,High,Revolucion Verde,Toys & Games,USD,$446.92,5,Online,2,1,0,None,Very Sensitive,1,10,Medium,Desktop,Other,7/19/2024,TRUE,TRUE,Wants-based,Standard,10,0
72-590-6161,32,Female,Middle,Single,Master's,High,Saltpond,Gardening & Outdoors,USD,$175.65,11,Mixed,1,2,1,Low,Not Sensitive,0,7,None,Tablet,PayPal,12/8/2024,TRUE,TRUE,Wants-based,Standard,8,15
15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao,Animal Feed,USD,$491.49,10,Mixed,5,5,1,None,Very Sensitive,1,5,Medium,Tablet,Debit Card,5/28/2024,FALSE,FALSE,Wants-based,Standard,1,10
67-593-9579,46,Male,Middle,Single,Bachelor's,High,Rozhdestveno,Baby Products,USD,$88.40,5,Online,1,5,2,High,Not Sensitive,2,9,Low,Smartphone,Cash,5/26/2024,FALSE,FALSE,Wants-based,No Preference,4,30
01-023-2094,27,Polygender,Middle,Divorced,Master's,Middle,Ngrejo,Sports & Outdoors,USD,$430.90,8,Online,5,4,2,Low,Somewhat Sensitive,1,5,None,Smartphone,Cash,6/6/2024,FALSE,FALSE,Planned,No Preference,11,25
17-551-9779,33,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,USD,$435.23,2,In-Store,1,4,2,Low,Somewhat Sensitive,1,6,None,Desktop,Other,2/27/2024,TRUE,FALSE,Need-based,Express,13,10
63-743-6962,39,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki,Travel & Leisure (Flights,USD,$218.65,3,In-Store,2,4,2,Low,Somewhat Sensitive,1,9,High,Desktop,other,7/17/2024,TRUE,TRUE,Wants-based,Standard,4,20
26-150-0209,28,Male,Middle,Widowed,High School,Middle,Taiyigong,Clothing,USD,$207.66,10,Mixed,1,1,1,Medium,Not Sensitive,0,4,Medium,Smartphone,Credit Card,7/8/2024,FALSE,FALSE,Impulsive,Standard,8,20
05-167-0833,21,Male,Middle,Single,Master's,Middle,LabÃ¨ge,Travel & Leisure (Flights,USD,$141.09,7,Online,2,1,1,High,Very Sensitive,0,4,Low,Desktop,Credit Card,6/19/2024,FALSE,FALSE,Planned,Express,1,25
76-848-9229,29,Male,High,Married,Bachelor's,Middle,Saint-Gratien,Animal Feed,USD,$142.70,6,Mixed,2,3,0,High,Not Sensitive,0,3,Low,Tablet,credit card,5/17/2024,FALSE,TRUE,Wants-based,Standard,11,30
09-332-0236,47,Female,Middle,Divorced,Master's,Middle,San Marcos,Baby Products,USD,$64.09,10,Mixed,3,5,0.2,Medium,Not Sensitive,2,6,High,Tablet,credit card,10/20/2024,FALSE,TRUE,Need-based,No Preference,7,20
75-526-2611,36,Female,High,Widowed,Master's,High,Yamaga,Beauty & Personal Care,USD,$126.26,2,Online,5,3,2,Low,Very Sensitive,0,5,Medium,Smartphone,Other,9/19/2024,TRUE,FALSE,Wants-based,Express,13,20
39-090-0124,31,Bigender,Middle,Single,Bachelor's,High,Tafo,Gardening & Outdoors,USD,$195.05,5,Online,4,2,0.3,High,Not Sensitive,1,3,Medium,Smartphone,Other,5/21/2024,FALSE,FALSE,Wants-based,Standard,11,20
91-532-5399,29,Male,Middle,Single,Master's,Middle,Bucaramanga,Health Supplements,USD,$432.84,7,Mixed,1,1,0,High,Somewhat Sensitive,1,10,Low,Tablet,credit card,2/5/2024,TRUE,TRUE,Need-based,Standard,4,30
61-951-7929,32,Male,Middle,Divorced,High School,High,Bamut,Health Supplements,USD,$404.12,6,In-Store,2,1,1,High,Not Sensitive,1,8,High,Smartphone,Cash,2/29/2024,TRUE,TRUE,Planned,Express,11,30
90-069-8934,40,Male,High,Divorced,Master's,High,DhankutÄ,Hotels,USD,$438.26,10,Online,3,4,0,Medium,Somewhat Sensitive,2,2,High,Desktop,Debit Card,7/4/2024,FALSE,TRUE,Wants-based,Express,10,25
31-284-5722,36,Female,High,Single,Bachelor's,High,Jianshan,Hotels,USD,$233.02,4,In-Store,2,2,0,Medium,Very Sensitive,1,6,Medium,Tablet,other,10/29/2024,TRUE,FALSE,Need-based,Standard,8,25
51-431-7150,41,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao,Furniture,USD,$273.41,7,In-Store,1,3,1,High,Not Sensitive,2,1,High,Desktop,PayPal,10/17/2024,TRUE,TRUE,Impulsive,Standard,2,5
68-507-4747,41,Female,High,Widowed,High School,High,Kubangwaru,Clothing,USD,$338.96,10,Mixed,5,2,0,Medium,Not Sensitive,0,1,Low,Desktop,Credit Card,11/4/2024,TRUE,FALSE,Wants-based,Standard,4,25
65-249-5416,35,Male,High,Widowed,Master's,Middle,Shalkar,Jewelry & Accessories,USD,$75.91,12,Mixed,5,2,1,Low,Very Sensitive,1,3,None,Desktop,PayPal,11/21/2024,TRUE,TRUE,Need-based,Express,1,25
06-061-0023,20,Female,High,Widowed,High School,Middle,KembÃ©,Hotels,USD,$425.21,12,In-Store,3,1,2,High,Not Sensitive,1,3,Low,Tablet,Other,3/25/2024,FALSE,FALSE,Planned,Express,12,15
33-264-2822,38,Male,High,Divorced,Bachelor's,Middle,Lugo,Toys & Games,USD,$268.80,2,In-Store,4,4,0.7,Medium,Not Sensitive,2,1,None,Tablet,debit card,4/20/2024,TRUE,TRUE,Impulsive,Standard,12,15
06-008-2805,32,Female,High,Married,Master's,Middle,ShÄdegÄn,Sports & Outdoors,USD,$170.71,10,Mixed,3,3,2,None,Not Sensitive,2,4,Medium,Tablet,cash,4/14/2024,TRUE,TRUE,Impulsive,Standard,7,5
28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle,Food & Beverages,USD,$444.05,10,Mixed,1,5,1,Medium,Somewhat Sensitive,0,1,High,Tablet,Other,6/4/2024,TRUE,TRUE,Wants-based,Standard,8,5
11-850-1953,32,Genderfluid,Middle,Single,High School,Middle,Beizhakou,Packages),USD,$255.10,5,In-Store,2,1,2,Low,Not Sensitive,2,8,None,Tablet,credit card,1/28/2024,TRUE,FALSE,Impulsive,Express,14,10
53-380-3968,43,Female,High,Widowed,Bachelor's,High,Qingyun,Food & Beverages,USD,$236.44,6,In-Store,5,5,0,Medium,Somewhat Sensitive,1,2,Medium,Desktop,PayPal,5/15/2024,TRUE,FALSE,Wants-based,No Preference,6,25
78-796-5651,35,Female,Middle,Divorced,High School,High,DÅ‚utÃ³w,Office Supplies,USD,$201.69,11,In-Store,3,5,2,Medium,Very Sensitive,0,1,High,Desktop,Other,7/19/2024,FALSE,TRUE,Impulsive,Express,3,15
06-767-5206,49,Male,High,Single,Bachelor's,Middle,Mount Darwin,Health Supplements,USD,$390.51,6,In-Store,4,4,1,None,Very Sensitive,1,5,None,Tablet,credit card,4/15/2024,TRUE,FALSE,Wants-based,No Preference,6,20
45-776-7217,37,Female,Middle,Divorced,Bachelor's,High,Binagadi,Baby Products,USD,$442.29,9,In-Store,3,3,2,Low,Not Sensitive,2,7,Medium,Tablet,Other,9/11/2024,TRUE,FALSE,Impulsive,No Preference,13,30
34-095-3364,31,Polygender,Middle,Divorced,High School,Middle,Daszewice,Office Supplies,USD,$89.60,7,Mixed,5,5,1,None,Very Sensitive,1,1,High,Smartphone,PayPal,3/10/2024,FALSE,TRUE,Impulsive,Express,8,30
55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho,Luxury Goods,USD,$166.74,6,In-Store,2,3,1,High,Somewhat Sensitive,0,3,Medium,Smartphone,Credit Card,1/14/2024,TRUE,FALSE,Need-based,Standard,1,15
09-216-1957,31,Female,High,Divorced,Master's,Middle,LeÅ›nica,Jewelry & Accessories,USD,$299.28,12,In-Store,5,1,2,Medium,Somewhat Sensitive,0,5,High,Tablet,credit card,5/29/2024,FALSE,FALSE,Need-based,No Preference,3,20
33-243-8793,45,Male,Middle,Widowed,High School,High,Semenivka,Luxury Goods,USD,$404.57,5,In-Store,3,5,1,High,Somewhat Sensitive,2,10,High,Desktop,Cash,8/31/2024,TRUE,FALSE,Planned,Standard,14,5
29-779-7209,34,Female,High,Widowed,Master's,High,Pilaya,Books,USD,$344.81,10,In-Store,5,2,2,Low,Not Sensitive,0,7,Low,Tablet,Other,12/23/2024,FALSE,FALSE,Need-based,No Preference,14,20
11-975-9054,33,Male,Middle,Married,High School,High,Cunha,Clothing,USD,$217.84,10,Mixed,3,1,1,High,Not Sensitive,0,7,None,Smartphone,Credit Card,1/16/2024,FALSE,FALSE,Planned,No Preference,11,30
90-888-8726,48,Female,High,Divorced,Master's,Middle,Saint-Jouan-des-GuÃ©rets,Jewelry & Accessories,USD,$445.34,9,In-Store,5,2,0,Medium,Somewhat Sensitive,2,1,None,Smartphone,Other,3/4/2024,FALSE,FALSE,Planned,No Preference,3,20
18-633-9387,27,Male,Middle,Married,Bachelor's,High,San Bautista,Animal Feed,USD,$151.73,3,In-Store,3,1,2,Low,Not Sensitive,0,7,Medium,Tablet,Debit Card,9/24/2024,TRUE,TRUE,Impulsive,Standard,11,5
14-118-5229,25,Male,Middle,Divorced,Master's,High,Dayr Sharaf,Books,USD,$123.73,9,Online,3,4,1,Low,Very Sensitive,1,2,Medium,Smartphone,PayPal,10/7/2024,TRUE,TRUE,Planned,Standard,10,25
62-198-2511,22,Male,Middle,Divorced,Master's,High,Macau,Home Appliances,USD,$370.54,2,Mixed,1,3,0,High,Not Sensitive,1,5,High,Desktop,Credit Card,3/25/2024,FALSE,TRUE,Wants-based,Standard,7,25
15-530-3861,36,Male,High,Divorced,High School,High,Bayan Tuohai,Clothing,USD,$152.87,3,Online,4,5,0,Medium,Somewhat Sensitive,2,5,High,Tablet,credit card,8/20/2024,FALSE,FALSE,Planned,Standard,11,25
66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues,Electronics,USD,$295.75,4,In-Store,2,4,0,None,Not Sensitive,2,7,Low,Smartphone,cash,12/7/2024,TRUE,TRUE,Need-based,Standard,8,20
80-277-3242,36,Male,High,Widowed,High School,Middle,Montreuil,Travel & Leisure (Flights,USD,$358.11,11,In-Store,1,5,2,Low,Very Sensitive,2,3,High,Desktop,Other,9/3/2024,FALSE,FALSE,Need-based,Standard,11,0
72-728-4406,50,Female,Middle,Single,Master's,High,Liutan,Packages),USD,$63.60,12,In-Store,2,5,1,Medium,Somewhat Sensitive,2,3,None,Tablet,Credit Card,2/9/2024,TRUE,FALSE,Impulsive,Express,6,20
26-672-1285,24,Genderfluid,Middle,Married,High School,Middle,Moutnice,Clothing,USD,$419.53,3,In-Store,5,5,2,None,Very Sensitive,1,4,None,Smartphone,paypal,3/27/2024,TRUE,TRUE,Impulsive,Express,6,15
07-402-7433,42,Agender,Middle,Single,High School,Middle,Dagup,Health Supplements,USD,$491.92,10,In-Store,1,1,1,Low,Not Sensitive,2,3,Low,Desktop,Credit Card,12/29/2024,TRUE,FALSE,Planned,Express,2,20
91-857-0797,22,Genderfluid,High,Widowed,High School,Middle,Pinagsibaan,Baby Products,USD,$114.44,4,Online,4,2,1,Low,Very Sensitive,0,3,High,Tablet,Credit Card,10/20/2024,TRUE,TRUE,Planned,Standard,1,25
39-952-4459,18,Female,High,Divorced,High School,High,Tessalit,Electronics,USD,$388.82,10,Online,3,3,0,Medium,Very Sensitive,2,5,Medium,Smartphone,PayPal,9/3/2024,TRUE,FALSE,Wants-based,Express,6,20
25-096-6830,36,Male,High,Divorced,High School,Middle,La Guata,Mobile Accessories,USD,$58.32,7,Online,4,3,2,None,Somewhat Sensitive,1,5,High,Tablet,Debit Card,3/13/2024,TRUE,FALSE,Impulsive,Standard,8,0
37-037-1765,30,Male,High,Married,Bachelor's,Middle,â€˜AÅŸÄ«rah ash ShamÄlÄ«yah,Jewelry & Accessories,USD,$464.76,2,In-Store,1,3,1,High,Very Sensitive,0,4,Low,Smartphone,Debit Card,2/4/2024,FALSE,FALSE,Impulsive,Express,3,25
32-457-2982,47,Female,High,Divorced,High School,Middle,Proletarsk,Animal Feed,USD,$116.92,7,Online,5,1,2,Low,Somewhat Sensitive,0,8,None,Desktop,PayPal,3/31/2024,TRUE,TRUE,Need-based,Express,14,30
27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana,Travel & Leisure (Flights,USD,$396.76,8,In-Store,4,4,2,None,Somewhat Sensitive,1,6,High,Smartphone,Debit Card,7/17/2024,FALSE,FALSE,Wants-based,Express,8,25
31-788-0864,42,Male,Middle,Single,High School,Middle,Karlstad,Beauty & Personal Care,USD,$393.35,7,In-Store,5,3,2,None,Not Sensitive,2,7,High,Tablet,Debit Card,6/16/2024,TRUE,FALSE,Need-based,Express,12,25
79-592-5396,30,Female,High,Married,Master's,High,Binalbagan,Sports & Outdoors,USD,$114.03,7,Online,3,3,1,High,Very Sensitive,1,1,Medium,Desktop,Debit Card,4/13/2024,TRUE,TRUE,Need-based,Standard,6,0
15-663-7994,20,Female,Middle,Widowed,Bachelor's,High,Tanahmerah,Jewelry & Accessories,USD,$109.97,4,Online,3,5,0.2,High,Somewhat Sensitive,1,2,Medium,Smartphone,Other,8/12/2024,TRUE,FALSE,Wants-based,No Preference,1,25
81-820-4735,48,Female,Middle,Divorced,Bachelor's,High,Banjar Medura,Toys & Games,USD,$310.23,12,Mixed,3,4,2,Medium,Somewhat Sensitive,0,6,None,Desktop,PayPal,12/17/2024,FALSE,TRUE,Need-based,No Preference,3,0
17-032-6274,40,Female,High,Married,Bachelor's,High,Rizal,Books,USD,$383.13,3,Online,3,5,2,High,Not Sensitive,2,7,Medium,Tablet,Cash,9/25/2024,TRUE,TRUE,Impulsive,Standard,7,0
37-100-8709,27,Male,High,Divorced,Master's,Middle,Turinsk,Office Supplies,USD,$434.86,11,Mixed,1,1,2,High,Somewhat Sensitive,1,10,High,Smartphone,Credit Card,6/24/2024,TRUE,TRUE,Planned,Express,11,30
49-037-2300,31,Female,Middle,Single,High School,Middle,EslÄmÄbÄd,Clothing,USD,$489.10,9,Mixed,5,1,2,Low,Somewhat Sensitive,0,7,Low,Tablet,Other,11/18/2024,TRUE,FALSE,Need-based,No Preference,13,5
28-395-9872,38,Male,High,Married,Master's,Middle,Blantyre,Hotels,USD,$288.15,3,In-Store,4,4,0,Medium,Not Sensitive,0,8,Medium,Smartphone,Other,8/6/2024,FALSE,FALSE,Impulsive,Standard,13,30
19-311-9149,21,Bigender,High,Single,High School,High,Gereshk,Packages),USD,$105.87,12,In-Store,3,5,0,Medium,Somewhat Sensitive,0,5,Medium,Smartphone,Other,9/15/2024,TRUE,FALSE,Wants-based,No Preference,4,10
37-128-5425,40,Female,High,Widowed,Bachelor's,Middle,Manchester,Toys & Games,USD,$163.40,3,Online,2,5,1,None,Very Sensitive,2,7,High,Tablet,Other,7/8/2024,TRUE,TRUE,Need-based,Express,7,25
90-858-0453,23,Male,Middle,Widowed,High School,High,Pandean,Sports & Outdoors,USD,$422.92,6,Mixed,2,1,0,High,Not Sensitive,0,8,None,Tablet,PayPal,10/17/2024,TRUE,TRUE,Impulsive,Standard,6,5
70-014-6406,18,Male,Middle,Divorced,Bachelor's,High,Kobe,Packages),USD,$361.48,10,Online,5,3,1,Low,Very Sensitive,1,2,None,Desktop,PayPal,6/16/2024,FALSE,TRUE,Impulsive,Standard,13,20
48-203-9118,21,Female,Middle,Single,High School,High,Dongzhou,Health Care,USD,$270.82,2,Online,5,2,0.33,Medium,Not Sensitive,1,10,Low,Tablet,Other,10/30/2024,FALSE,FALSE,Planned,Express,13,10
71-354-5174,34,Female,High,Single,Master's,High,Tsuen Wan,Software & Apps,USD,$372.26,11,In-Store,2,5,0,Medium,Somewhat Sensitive,1,8,Medium,Tablet,Debit Card,8/13/2024,TRUE,FALSE,Planned,No Preference,6,20
11-820-5039,22,Female,Middle,Married,Bachelor's,Middle,GalÃ¡n,Office Supplies,USD,$208.59,3,Online,1,4,1,None,Not Sensitive,1,8,Medium,Smartphone,Debit Card,9/3/2024,TRUE,FALSE,Need-based,Express,1,5
71-876-9118,24,Male,Middle,Single,High School,Middle,Naranjal,Health Supplements,USD,$163.22,8,In-Store,1,2,0,Low,Not Sensitive,0,9,None,Smartphone,other,7/1/2024,TRUE,FALSE,Need-based,Standard,8,25
